BiochemicalReaction1	Pro-EGF is cleaved to form mature EGF	Protein1	Protein2	
BiochemicalReaction123	SOS-mediated nucleotide exchange of RAS (mediated by GRB2:SOS1 in complex with phosphorylated SHC1 and p-EGFR mutants)	Complex30	SmallMolecule18	
BiochemicalReaction123	SOS-mediated nucleotide exchange of RAS (mediated by GRB2:SOS1 in complex with phosphorylated SHC1 and p-EGFR mutants)	SmallMolecule17	SmallMolecule18	
BiochemicalReaction124	Binding of GRB2:GAB1:PIK3R1 complex to p-EGFR mutants	Complex61	Complex223	
BiochemicalReaction124	Binding of GRB2:GAB1:PIK3R1 complex to p-EGFR mutants	PhysicalEntity10	Complex223	
BiochemicalReaction125	Binding of PI3K p110 subunit alpha (PIK3CA) to complex of GRB2:GAB1:PIK3R1 and p-EGFR mutants	Protein99	Complex224	
BiochemicalReaction125	Binding of PI3K p110 subunit alpha (PIK3CA) to complex of GRB2:GAB1:PIK3R1 and p-EGFR mutants	Complex223	Complex224	
BiochemicalReaction126	Conversion of PIP2 to PIP3 by PI3K bound to phosphorylated EGFR mutants	SmallMolecule4	SmallMolecule3	
BiochemicalReaction126	Conversion of PIP2 to PIP3 by PI3K bound to phosphorylated EGFR mutants	SmallMolecule2	SmallMolecule3	
BiochemicalReaction126	Conversion of PIP2 to PIP3 by PI3K bound to phosphorylated EGFR mutants	SmallMolecule2	SmallMolecule19	
BiochemicalReaction126	Conversion of PIP2 to PIP3 by PI3K bound to phosphorylated EGFR mutants	SmallMolecule4	SmallMolecule19	
BiochemicalReaction127	PLC-gamma 1 binds to p-EGFR mutants	PhysicalEntity10	Complex225	
BiochemicalReaction127	PLC-gamma 1 binds to p-EGFR mutants	Protein386	Complex225	
BiochemicalReaction128	Phosphorylation of PLC-gamma 1 by p-EGFR mutants	SmallMolecule2	SmallMolecule3	
BiochemicalReaction128	Phosphorylation of PLC-gamma 1 by p-EGFR mutants	Complex225	SmallMolecule3	
BiochemicalReaction128	Phosphorylation of PLC-gamma 1 by p-EGFR mutants	Complex225	Complex226	
BiochemicalReaction128	Phosphorylation of PLC-gamma 1 by p-EGFR mutants	SmallMolecule2	Complex226	
BiochemicalReaction129	Dissociation of phosphorylated PLC-gamma 1 from p-EGFR mutants	Complex226	Protein12	
BiochemicalReaction129	Dissociation of phosphorylated PLC-gamma 1 from p-EGFR mutants	Complex226	PhysicalEntity10	
BiochemicalReaction13	Calcium binds calmodulin	SmallMolecule9	Complex10	
BiochemicalReaction13	Calcium binds calmodulin	Protein23	Complex10	
BiochemicalReaction130	Binding of CBL to phosphorylated ligand-responsive EGFR mutants	Complex206	Complex227	
BiochemicalReaction130	Binding of CBL to phosphorylated ligand-responsive EGFR mutants	Protein279	Complex227	
BiochemicalReaction131	Phosphorylation of CBL by ligand-responsive p-6Y-EGFR mutants	Complex227	SmallMolecule3	
BiochemicalReaction131	Phosphorylation of CBL by ligand-responsive p-6Y-EGFR mutants	SmallMolecule2	SmallMolecule3	
BiochemicalReaction131	Phosphorylation of CBL by ligand-responsive p-6Y-EGFR mutants	SmallMolecule2	Complex228	
BiochemicalReaction131	Phosphorylation of CBL by ligand-responsive p-6Y-EGFR mutants	Complex227	Complex228	
BiochemicalReaction132	Inefficient ubiquitination of ligand-responsive EGFR mutants by phosphorylated CBL	Protein281	Complex229	
BiochemicalReaction132	Inefficient ubiquitination of ligand-responsive EGFR mutants by phosphorylated CBL	Complex228	Complex229	
BiochemicalReaction133	HSP90 is inactivated by binding to benzaquinoid ansamycins	Complex196	Complex230	
BiochemicalReaction133	HSP90 is inactivated by binding to benzaquinoid ansamycins	SmallMolecule24	Complex230	
BiochemicalReaction134	Non-covalent tyrosine kinase inhibitors bind and inactivate sensitive ligand-responsive EGFR cancer mutants	PhysicalEntity11	Complex231	
BiochemicalReaction134	Non-covalent tyrosine kinase inhibitors bind and inactivate sensitive ligand-responsive EGFR cancer mutants	Complex205	Complex231	
BiochemicalReaction134	Non-covalent tyrosine kinase inhibitors bind and inactivate sensitive ligand-responsive EGFR cancer mutants	Complex205	Complex234	
BiochemicalReaction134	Non-covalent tyrosine kinase inhibitors bind and inactivate sensitive ligand-responsive EGFR cancer mutants	PhysicalEntity11	Complex234	
BiochemicalReaction135	Covalent tyrosine kinase inhibitors bind and inactivate EGFR kinase domain mutant dimers resistant to non-covalent tyrosine kinase inhibitors	Complex231	Complex238	
BiochemicalReaction135	Covalent tyrosine kinase inhibitors bind and inactivate EGFR kinase domain mutant dimers resistant to non-covalent tyrosine kinase inhibitors	PhysicalEntity12	Complex238	
BiochemicalReaction136	Covalent tyrosine kinase inhibitors bind and inhibit wild-type EGF:EGFR dimers	Complex3	Complex239	
BiochemicalReaction136	Covalent tyrosine kinase inhibitors bind and inhibit wild-type EGF:EGFR dimers	PhysicalEntity12	Complex239	
BiochemicalReaction137	Inactivation of over-expressed wild type EGFR by Cetuximab recombinant antibody	Protein7	Complex240	
BiochemicalReaction137	Inactivation of over-expressed wild type EGFR by Cetuximab recombinant antibody	PhysicalEntity13	Complex240	
BiochemicalReaction14	Adenylate cyclase produces cAMP	SmallMolecule2	SmallMolecule10	
BiochemicalReaction14	Adenylate cyclase produces cAMP	SmallMolecule2	SmallMolecule11	
BiochemicalReaction15	cAMP induces dissociation of inactive PKA tetramers	Complex13	Protein39	
BiochemicalReaction15	cAMP induces dissociation of inactive PKA tetramers	SmallMolecule10	Protein39	
BiochemicalReaction15	cAMP induces dissociation of inactive PKA tetramers	SmallMolecule10	Complex14	
BiochemicalReaction15	cAMP induces dissociation of inactive PKA tetramers	Complex13	Complex14	
BiochemicalReaction16	PKA catalytic subunit translocates to the nucleus	Protein39	Protein43	
BiochemicalReaction17	PKA phosphorylates CREB	SmallMolecule13	SmallMolecule14	
BiochemicalReaction17	PKA phosphorylates CREB	Protein47	SmallMolecule14	
BiochemicalReaction17	PKA phosphorylates CREB	Protein47	Protein48	
BiochemicalReaction17	PKA phosphorylates CREB	SmallMolecule13	Protein48	
BiochemicalReaction18	Dimerisation of CREB	Protein48	Complex15	
BiochemicalReaction19	Calmodulin binds CaMK IV	Complex10	Complex16	
BiochemicalReaction19	Calmodulin binds CaMK IV	Protein49	Complex16	
BiochemicalReaction2	EGFR binds EGF ligand	Protein7	Complex2	
BiochemicalReaction2	EGFR binds EGF ligand	Protein2	Complex2	
BiochemicalReaction20	CamKIV enters the nucleus	Complex16	Complex17	
BiochemicalReaction21	CaMK IV autophosphorylation	Complex17	Complex19	
BiochemicalReaction21	CaMK IV autophosphorylation	SmallMolecule13	Complex19	
BiochemicalReaction21	CaMK IV autophosphorylation	SmallMolecule13	SmallMolecule14	
BiochemicalReaction21	CaMK IV autophosphorylation	Complex17	SmallMolecule14	
BiochemicalReaction22	CaMK IV phosphorylates CREB	SmallMolecule13	SmallMolecule14	
BiochemicalReaction22	CaMK IV phosphorylates CREB	Protein47	SmallMolecule14	
BiochemicalReaction22	CaMK IV phosphorylates CREB	Protein47	Protein48	
BiochemicalReaction22	CaMK IV phosphorylates CREB	SmallMolecule13	Protein48	
BiochemicalReaction23	Calmodulin activates Cam-PDE 1	Complex21	Complex25	
BiochemicalReaction24	cAMP hydrolysis by Cam-PDE 1	SmallMolecule10	SmallMolecule16	
BiochemicalReaction24	cAMP hydrolysis by Cam-PDE 1	SmallMolecule5	SmallMolecule16	
BiochemicalReaction25	Inhibition of GRK2 by calmodulin	Protein56	Complex26	
BiochemicalReaction25	Inhibition of GRK2 by calmodulin	Protein23	Complex26	
BiochemicalReaction26	PKC phosphorylates GRK2	Protein56	SmallMolecule3	
BiochemicalReaction26	PKC phosphorylates GRK2	SmallMolecule2	SmallMolecule3	
BiochemicalReaction26	PKC phosphorylates GRK2	SmallMolecule2	Protein57	
BiochemicalReaction26	PKC phosphorylates GRK2	Protein56	Protein57	
BiochemicalReaction27	GRB2 binds SOS1	Protein61	Complex28	
BiochemicalReaction27	GRB2 binds SOS1	Protein62	Complex28	
BiochemicalReaction28	GRB2:SOS1 complex binds to EGF:EGFR complex	Complex4	Complex29	
BiochemicalReaction28	GRB2:SOS1 complex binds to EGF:EGFR complex	Complex28	Complex29	
BiochemicalReaction29	SOS1-mediated nucleotide exchange of RAS (EGF:EGFR:GRB2:SOS1)	SmallMolecule17	Complex31	
BiochemicalReaction29	SOS1-mediated nucleotide exchange of RAS (EGF:EGFR:GRB2:SOS1)	Complex30	Complex31	
BiochemicalReaction29	SOS1-mediated nucleotide exchange of RAS (EGF:EGFR:GRB2:SOS1)	Complex30	SmallMolecule18	
BiochemicalReaction29	SOS1-mediated nucleotide exchange of RAS (EGF:EGFR:GRB2:SOS1)	SmallMolecule17	SmallMolecule18	
BiochemicalReaction3	EGFR dimerization	Complex2	Complex3	
BiochemicalReaction30	p-RAF binds 14-3-3 beta/alpha	Protein67	Complex32	
BiochemicalReaction30	p-RAF binds 14-3-3 beta/alpha	Protein68	Complex32	
BiochemicalReaction31	Transient dissociation of 14-3-3 upon Ras binding	Complex32	Complex33	
BiochemicalReaction31	Transient dissociation of 14-3-3 upon Ras binding	Complex31	Complex33	
BiochemicalReaction31	Transient dissociation of 14-3-3 upon Ras binding	Complex31	Protein67	
BiochemicalReaction31	Transient dissociation of 14-3-3 upon Ras binding	Complex32	Protein67	
BiochemicalReaction32	Stabilisation of RAS:RAF by 14-3-3	Complex33	Complex34	
BiochemicalReaction32	Stabilisation of RAS:RAF by 14-3-3	Protein67	Complex34	
BiochemicalReaction33	Stabilisation of RAF by further phosphorylation	SmallMolecule2	Complex35	
BiochemicalReaction33	Stabilisation of RAF by further phosphorylation	Complex34	Complex35	
BiochemicalReaction33	Stabilisation of RAF by further phosphorylation	Complex34	SmallMolecule3	
BiochemicalReaction33	Stabilisation of RAF by further phosphorylation	SmallMolecule2	SmallMolecule3	
BiochemicalReaction34	Phosphorylated human RAF1 binds to RAS:GTP complex	Protein68	Complex37	
BiochemicalReaction34	Phosphorylated human RAF1 binds to RAS:GTP complex	Complex36	Complex37	
BiochemicalReaction35	Activated RAF1 complex binds MEK	Protein70	Complex38	
BiochemicalReaction35	Activated RAF1 complex binds MEK	Complex35	Complex38	
BiochemicalReaction36	RAF1  phosphorylates MEK1	SmallMolecule2	Protein73	
BiochemicalReaction36	RAF1  phosphorylates MEK1	Complex39	Protein73	
BiochemicalReaction36	RAF1  phosphorylates MEK1	Complex39	Complex35	
BiochemicalReaction36	RAF1  phosphorylates MEK1	SmallMolecule2	Complex35	
BiochemicalReaction36	RAF1  phosphorylates MEK1	Complex39	SmallMolecule3	
BiochemicalReaction36	RAF1  phosphorylates MEK1	SmallMolecule2	SmallMolecule3	
BiochemicalReaction37	RAF1 phosphorylates MEK2	Complex40	Complex35	
BiochemicalReaction37	RAF1 phosphorylates MEK2	SmallMolecule2	Complex35	
BiochemicalReaction37	RAF1 phosphorylates MEK2	SmallMolecule2	SmallMolecule3	
BiochemicalReaction37	RAF1 phosphorylates MEK2	Complex40	SmallMolecule3	
BiochemicalReaction37	RAF1 phosphorylates MEK2	SmallMolecule2	Protein74	
BiochemicalReaction37	RAF1 phosphorylates MEK2	Complex40	Protein74	
BiochemicalReaction38	Inactivation of MEK1 by p34cdc2	Protein75	SmallMolecule3	
BiochemicalReaction38	Inactivation of MEK1 by p34cdc2	SmallMolecule2	SmallMolecule3	
BiochemicalReaction38	Inactivation of MEK1 by p34cdc2	SmallMolecule2	Protein76	
BiochemicalReaction38	Inactivation of MEK1 by p34cdc2	Protein75	Protein76	
BiochemicalReaction39	MEK1 binds ERK-1	Protein73	Complex41	
BiochemicalReaction39	MEK1 binds ERK-1	Protein80	Complex41	
BiochemicalReaction4	EGFR autophosphorylation	SmallMolecule2	SmallMolecule3	
BiochemicalReaction4	EGFR autophosphorylation	Complex3	SmallMolecule3	
BiochemicalReaction4	EGFR autophosphorylation	Complex3	Complex4	
BiochemicalReaction4	EGFR autophosphorylation	SmallMolecule2	Complex4	
BiochemicalReaction40	MEK1 phosphorylates ERK-1	Complex41	Complex42	
BiochemicalReaction40	MEK1 phosphorylates ERK-1	SmallMolecule2	Complex42	
BiochemicalReaction40	MEK1 phosphorylates ERK-1	SmallMolecule2	SmallMolecule3	
BiochemicalReaction40	MEK1 phosphorylates ERK-1	Complex41	SmallMolecule3	
BiochemicalReaction41	Dissociation of phospho-ERK-1:MEK1	Complex42	Protein73	
BiochemicalReaction41	Dissociation of phospho-ERK-1:MEK1	Complex42	Protein81	
BiochemicalReaction42	Dimerisation of phospho-ERK-1	Protein81	Complex43	
BiochemicalReaction43	Nuclear translocation of phospho-ERK-1 dimer	Complex43	Complex44	
BiochemicalReaction44	MEK2 binds ERK-2	Protein74	Complex53	
BiochemicalReaction44	MEK2 binds ERK-2	Protein92	Complex53	
BiochemicalReaction45	MEK2 phosphorylates ERK-2	Complex53	SmallMolecule3	
BiochemicalReaction45	MEK2 phosphorylates ERK-2	SmallMolecule2	SmallMolecule3	
BiochemicalReaction45	MEK2 phosphorylates ERK-2	SmallMolecule2	Complex54	
BiochemicalReaction45	MEK2 phosphorylates ERK-2	Complex53	Complex54	
BiochemicalReaction46	Dissociation of phospho-ERK-2:MEK2	Complex54	Protein74	
BiochemicalReaction46	Dissociation of phospho-ERK-2:MEK2	Complex54	Protein93	
BiochemicalReaction47	Dimerisation of phospho-ERK-2	Protein93	Complex55	
BiochemicalReaction48	Nuclear translocation of phospho-ERK-2 dimer	Complex55	Complex56	
BiochemicalReaction49	SHC1 binds to the phosphorylated EGF receptor:ligand complex	Complex4	Complex57	
BiochemicalReaction49	SHC1 binds to the phosphorylated EGF receptor:ligand complex	Protein95	Complex57	
BiochemicalReaction5	Phosphorylation of EGFR by SRC kinase	SmallMolecule2	SmallMolecule3	
BiochemicalReaction5	Phosphorylation of EGFR by SRC kinase	Complex3	SmallMolecule3	
BiochemicalReaction5	Phosphorylation of EGFR by SRC kinase	Complex3	Complex4	
BiochemicalReaction5	Phosphorylation of EGFR by SRC kinase	SmallMolecule2	Complex4	
BiochemicalReaction50	SHC1 phosphorylation by phosphorylated EGFR	Complex57	SmallMolecule3	
BiochemicalReaction50	SHC1 phosphorylation by phosphorylated EGFR	SmallMolecule2	SmallMolecule3	
BiochemicalReaction50	SHC1 phosphorylation by phosphorylated EGFR	SmallMolecule2	Complex58	
BiochemicalReaction50	SHC1 phosphorylation by phosphorylated EGFR	Complex57	Complex58	
BiochemicalReaction51	GRB2:SOS1 binds to phosphorylated SHC1 in complex with EGFR	Complex58	Complex59	
BiochemicalReaction51	GRB2:SOS1 binds to phosphorylated SHC1 in complex with EGFR	Complex28	Complex59	
BiochemicalReaction52	SOS1-mediated nucleotide exchange of RAS (EGF:EGFR:SHC1:GRB2:SOS1)	SmallMolecule17	Complex31	
BiochemicalReaction52	SOS1-mediated nucleotide exchange of RAS (EGF:EGFR:SHC1:GRB2:SOS1)	Complex30	Complex31	
BiochemicalReaction52	SOS1-mediated nucleotide exchange of RAS (EGF:EGFR:SHC1:GRB2:SOS1)	Complex30	SmallMolecule18	
BiochemicalReaction52	SOS1-mediated nucleotide exchange of RAS (EGF:EGFR:SHC1:GRB2:SOS1)	SmallMolecule17	SmallMolecule18	
BiochemicalReaction53	Binding of GRB2 to GAB1	Protein97	Complex60	
BiochemicalReaction53	Binding of GRB2 to GAB1	Protein62	Complex60	
BiochemicalReaction54	Binding of PIK3 regulatory alpha subunit to GRB2:GAB1	Protein98	Complex61	
BiochemicalReaction54	Binding of PIK3 regulatory alpha subunit to GRB2:GAB1	Complex60	Complex61	
BiochemicalReaction55	GRB2:GAB1:PIK3R1 binds to phosphorylated EGFR	Complex61	Complex62	
BiochemicalReaction55	GRB2:GAB1:PIK3R1 binds to phosphorylated EGFR	Complex4	Complex62	
BiochemicalReaction56	PIK3 catalytic subunit binds to EGF:EGFR:GRB2:GAB1:PIK3R1	Protein99	Complex63	
BiochemicalReaction56	PIK3 catalytic subunit binds to EGF:EGFR:GRB2:GAB1:PIK3R1	Complex62	Complex63	
BiochemicalReaction57	PIK3 converts phosphatidylinositol-4,5-bisphosphate (PIP2) to phosphatidylinositol-3,4,5-trisphosphate (PIP3)	SmallMolecule4	SmallMolecule3	
BiochemicalReaction57	PIK3 converts phosphatidylinositol-4,5-bisphosphate (PIP2) to phosphatidylinositol-3,4,5-trisphosphate (PIP3)	SmallMolecule2	SmallMolecule3	
BiochemicalReaction57	PIK3 converts phosphatidylinositol-4,5-bisphosphate (PIP2) to phosphatidylinositol-3,4,5-trisphosphate (PIP3)	SmallMolecule2	SmallMolecule19	
BiochemicalReaction57	PIK3 converts phosphatidylinositol-4,5-bisphosphate (PIP2) to phosphatidylinositol-3,4,5-trisphosphate (PIP3)	SmallMolecule4	SmallMolecule19	
BiochemicalReaction58	PI3K phosphorylates PIP2 to PIP3	SmallMolecule4	SmallMolecule3	
BiochemicalReaction58	PI3K phosphorylates PIP2 to PIP3	SmallMolecule2	SmallMolecule3	
BiochemicalReaction58	PI3K phosphorylates PIP2 to PIP3	SmallMolecule2	SmallMolecule19	
BiochemicalReaction58	PI3K phosphorylates PIP2 to PIP3	SmallMolecule4	SmallMolecule19	
BiochemicalReaction59	PIP3 recruits AKT to the membrane	Protein186	Complex137	
BiochemicalReaction59	PIP3 recruits AKT to the membrane	SmallMolecule19	Complex137	
BiochemicalReaction6	Phospholipase C-gamma1 binds to the activated EGF receptor	Protein11	Complex6	
BiochemicalReaction6	Phospholipase C-gamma1 binds to the activated EGF receptor	Complex4	Complex6	
BiochemicalReaction60	PIP3 recruits PDPK1 to the membrane	Protein194	Complex138	
BiochemicalReaction60	PIP3 recruits PDPK1 to the membrane	SmallMolecule19	Complex138	
BiochemicalReaction61	TORC2 (mTOR) phosphorylates AKT at S473	SmallMolecule2	SmallMolecule3	
BiochemicalReaction61	TORC2 (mTOR) phosphorylates AKT at S473	Complex137	SmallMolecule3	
BiochemicalReaction61	TORC2 (mTOR) phosphorylates AKT at S473	Complex137	Complex139	
BiochemicalReaction61	TORC2 (mTOR) phosphorylates AKT at S473	SmallMolecule2	Complex139	
BiochemicalReaction62	AKT binds PDPK1	Complex138	Complex142	
BiochemicalReaction62	AKT binds PDPK1	Complex139	Complex142	
BiochemicalReaction63	PDPK1 phosphorylates AKT at T308	Complex142	Complex138	
BiochemicalReaction63	PDPK1 phosphorylates AKT at T308	SmallMolecule2	Complex138	
BiochemicalReaction63	PDPK1 phosphorylates AKT at T308	SmallMolecule2	SmallMolecule3	
BiochemicalReaction63	PDPK1 phosphorylates AKT at T308	Complex142	SmallMolecule3	
BiochemicalReaction63	PDPK1 phosphorylates AKT at T308	SmallMolecule2	Protein207	
BiochemicalReaction63	PDPK1 phosphorylates AKT at T308	Complex142	Protein207	
BiochemicalReaction64	AKT phosphorylates BAD	SmallMolecule2	SmallMolecule3	
BiochemicalReaction64	AKT phosphorylates BAD	Protein211	SmallMolecule3	
BiochemicalReaction64	AKT phosphorylates BAD	Protein211	Protein212	
BiochemicalReaction64	AKT phosphorylates BAD	SmallMolecule2	Protein212	
BiochemicalReaction65	AKT phosphorylates GSK3	SmallMolecule2	SmallMolecule3	
BiochemicalReaction65	AKT phosphorylates GSK3	Protein213	SmallMolecule3	
BiochemicalReaction65	AKT phosphorylates GSK3	Protein213	Protein216	
BiochemicalReaction65	AKT phosphorylates GSK3	SmallMolecule2	Protein216	
BiochemicalReaction66	AKT phosphorylates caspase-9	Protein219	SmallMolecule3	
BiochemicalReaction66	AKT phosphorylates caspase-9	SmallMolecule2	SmallMolecule3	
BiochemicalReaction66	AKT phosphorylates caspase-9	SmallMolecule2	Protein220	
BiochemicalReaction66	AKT phosphorylates caspase-9	Protein219	Protein220	
BiochemicalReaction67	AKT phosphorylates MDM2	SmallMolecule2	Protein222	
BiochemicalReaction67	AKT phosphorylates MDM2	Protein221	Protein222	
BiochemicalReaction67	AKT phosphorylates MDM2	Protein221	SmallMolecule3	
BiochemicalReaction67	AKT phosphorylates MDM2	SmallMolecule2	SmallMolecule3	
BiochemicalReaction68	AKT phosphorylates IKKalpha	Protein223	SmallMolecule3	
BiochemicalReaction68	AKT phosphorylates IKKalpha	SmallMolecule2	SmallMolecule3	
