BiochemicalReaction1	Latent TGF-beta-1 is cleaved by furin	Complex1	Complex2	
BiochemicalReaction30	STUB1 (CHIP) ubiquitinates SMAD3	Protein36	Complex37	
BiochemicalReaction30	STUB1 (CHIP) ubiquitinates SMAD3	Complex36	Complex37	
BiochemicalReaction30	STUB1 (CHIP) ubiquitinates SMAD3	Complex36	Protein54	
BiochemicalReaction30	STUB1 (CHIP) ubiquitinates SMAD3	Protein36	Protein54	
BiochemicalReaction31	PMEPA1 sequesters phosphorylated SMAD2/3	Protein14	Complex38	
BiochemicalReaction31	PMEPA1 sequesters phosphorylated SMAD2/3	Protein55	Complex38	
BiochemicalReaction32	PMEPA1 sequesters unphosphorylated SMAD2/3	Protein10	Complex39	
BiochemicalReaction32	PMEPA1 sequesters unphosphorylated SMAD2/3	Protein56	Complex39	
BiochemicalReaction33	MTMR4 binds phosphorylated SMAD2/3	Protein14	Complex40	
BiochemicalReaction33	MTMR4 binds phosphorylated SMAD2/3	Protein57	Complex40	
BiochemicalReaction34	MTMR4 dephosphorylates SMAD2/3	Complex40	SmallMolecule4	
BiochemicalReaction34	MTMR4 dephosphorylates SMAD2/3	SmallMolecule3	SmallMolecule4	
BiochemicalReaction34	MTMR4 dephosphorylates SMAD2/3	SmallMolecule3	Protein10	
BiochemicalReaction34	MTMR4 dephosphorylates SMAD2/3	Complex40	Protein10	
BiochemicalReaction34	MTMR4 dephosphorylates SMAD2/3	SmallMolecule3	Protein57	
BiochemicalReaction34	MTMR4 dephosphorylates SMAD2/3	Complex40	Protein57	
BiochemicalReaction35	CBL binds TGFBR2	Protein58	Complex41	
BiochemicalReaction35	CBL binds TGFBR2	Protein6	Complex41	
BiochemicalReaction36	CBL neddylates TGFBR2	Complex41	Protein58	
BiochemicalReaction36	CBL neddylates TGFBR2	Complex42	Protein58	
BiochemicalReaction36	CBL neddylates TGFBR2	Complex42	Complex43	
BiochemicalReaction36	CBL neddylates TGFBR2	Complex41	Complex43	
BiochemicalReaction36	CBL neddylates TGFBR2	Complex42	Protein64	
BiochemicalReaction36	CBL neddylates TGFBR2	Complex41	Protein64	
BiochemicalReaction4	TGFBR2 recruits TGFBR1	Complex6	Complex7	
BiochemicalReaction4	TGFBR2 recruits TGFBR1	Complex4	Complex7	
BiochemicalReaction4	TGFBR2 recruits TGFBR1	Complex4	Protein8	
BiochemicalReaction4	TGFBR2 recruits TGFBR1	Complex6	Protein8	
BiochemicalReaction5	TGFBR2 phosphorylates TGFBR1	Complex7	Complex9	
BiochemicalReaction5	TGFBR2 phosphorylates TGFBR1	SmallMolecule1	Complex9	
BiochemicalReaction5	TGFBR2 phosphorylates TGFBR1	SmallMolecule1	SmallMolecule2	
BiochemicalReaction5	TGFBR2 phosphorylates TGFBR1	Complex7	SmallMolecule2	
BiochemicalReaction6	An anchoring protein, ZFYVE9 (SARA), recruits SMAD2/3	Complex9	Complex11	
BiochemicalReaction6	An anchoring protein, ZFYVE9 (SARA), recruits SMAD2/3	Protein10	Complex11	
BiochemicalReaction6	An anchoring protein, ZFYVE9 (SARA), recruits SMAD2/3	Protein13	Complex11	
BiochemicalReaction7	Activated type I receptor phosphorylates SMAD2/3 directly	SmallMolecule1	SmallMolecule2	
BiochemicalReaction7	Activated type I receptor phosphorylates SMAD2/3 directly	Complex11	SmallMolecule2	
BiochemicalReaction7	Activated type I receptor phosphorylates SMAD2/3 directly	Complex11	Complex12	
BiochemicalReaction7	Activated type I receptor phosphorylates SMAD2/3 directly	SmallMolecule1	Complex12	
BiochemicalReaction8	Phosphorylated SMAD2/3 dissociates from TGFBR	Complex12	Complex13	
BiochemicalReaction8	Phosphorylated SMAD2/3 dissociates from TGFBR	Complex12	Protein14	
BiochemicalReaction9	Phosphorylated SMAD2 and SMAD3 form a complex with SMAD4	Protein17	Complex14	
BiochemicalReaction9	Phosphorylated SMAD2 and SMAD3 form a complex with SMAD4	Protein14	Complex14	
Degradation1	Degradation of TGF-beta receptor complex	Complex31	NA	
Degradation2	Degradation of ubiquitinated SMAD2	Complex35	NA	
Degradation3	Degradation of ubiquitinated SMAD3	Complex37	NA	
